29,5,Breakfast,1,true,true,false,true,false,false,false,|,8,Juice,|,9,Milk,|,34,Bacon,|,35,Sliced Meat,|,36,Sausage,|,38,Bread,|,51,Bannana,|,55,Grapes,|,81,Bagel,|,
,8,Juice,21,false,false,false,true,false,false,false,|,
,9,Milk,23,true,false,false,false,false,false,false,|,
,10,Salad,20,true,true,true,false,false,true,false,|,33,Chicken,|,34,Bacon,|,35,Sliced Meat,|,41,Pepper,|,42,Tomato,|,43,Cucumber,|,44,Carrots,|,45,Lettuce,|,46,Pea Pods,|,76,Dried Cranberries,|,79,Crutons,|,83,Tuna,|,
,11,Pasta,13,true,true,false,false,false,false,false,|,32,Hamburger,|,33,Chicken,|,41,Pepper,|,49,Onion,|,71,Noodles,|,72,Spaghetti Sauce,|,73,Diced Tomatoes,|,74,Alfredo Sauce,|,85,Garlic,|,
,12,Taco,8,true,true,true,false,false,false,false,|,32,Hamburger,|,37,Tortilla,|,41,Pepper,|,42,Tomato,|,44,Carrots,|,49,Onion,|,85,Garlic,|,
,13,Rice & Meat,7,true,true,false,false,false,false,false,|,31,Fish,|,33,Chicken,|,70,Rice,|,
,14,Sandwich,28,true,true,false,false,false,true,false,|,33,Chicken,|,35,Sliced Meat,|,37,Tortilla,|,38,Bread,|,39,Buns,|,41,Pepper,|,42,Tomato,|,82,Hard Cheese,|,83,Tuna,|,
,15,Stir-Fry,5,true,true,true,false,false,false,false,|,31,Fish,|,33,Chicken,|,35,Sliced Meat,|,41,Pepper,|,44,Carrots,|,46,Pea Pods,|,49,Onion,|,70,Rice,|,
,16,Salad Wrap,2,true,true,true,false,false,true,false,|,33,Chicken,|,34,Bacon,|,35,Sliced Meat,|,37,Tortilla,|,41,Pepper,|,42,Tomato,|,43,Cucumber,|,44,Carrots,|,45,Lettuce,|,46,Pea Pods,|,76,Dried Cranberries,|,79,Crutons,|,83,Tuna,|,
,17,Burger,9,true,true,false,false,false,false,false,|,32,Hamburger,|,39,Buns,|,41,Pepper,|,42,Tomato,|,49,Onion,|,82,Hard Cheese,|,
,18,Sloppy Joe,8,true,true,false,false,false,false,false,|,32,Hamburger,|,39,Buns,|,41,Pepper,|,49,Onion,|,84,Tomato Paste,|,85,Garlic,|,0,Sloppy Joe Mix,|,
,19,Full Scrammbled Eggs,3,true,false,true,false,false,false,false,|,30,Eggs,|,34,Bacon,|,35,Sliced Meat,|,36,Sausage,|,41,Pepper,|,49,Onion,|,
,20,French Toast,5,false,true,false,false,false,false,false,|,9,Milk,|,30,Eggs,|,
,21,Tuna Cold Pasta,2,true,true,true,false,false,true,false,|,49,Onion,|,71,Noodles,|,83,Tuna,|,83,Tuna,|,83,Tuna,|,
,22,Chili,3,true,true,true,false,false,false,false,|,32,Hamburger,|,41,Pepper,|,49,Onion,|,73,Diced Tomatoes,|,85,Garlic,|,87,Kidney Beans,|,88,Soup Crackers,|,
,23,Pancakes,3,false,true,false,false,false,false,false,|,9,Milk,|,30,Eggs,|,
,24,Chinese Mix,8,true,true,true,true,true,false,false,|,41,Pepper,|,44,Carrots,|,56,Pineapple,|,70,Rice,|,0,General Chicken,|,0,Lo Mein,|,85,Garlic,|,
,25,Cereal,7,false,true,false,false,false,false,false,|,9,Milk,|,
,26,Mac & Cheese,7,true,true,false,false,false,false,false,|,9,Milk,|,33,Chicken,|,0,Kraft Mac-N-Cheese Box,|,
,27,Wild Rice Soup,4,true,true,true,false,false,false,false,|,9,Milk,|,33,Chicken,|,49,Onion,|,88,Soup Crackers,|,
,28,Enchiladas,5,true,true,true,false,false,false,false,|,32,Hamburger,|,33,Chicken,|,37,Tortilla,|,41,Pepper,|,49,Onion,|,70,Rice,|,85,Garlic,|,0,Enchilada Sauce,|,0,Shredded Cheese,|,
,29,Cold Pasta,3,false,true,true,false,false,true,false,|,41,Pepper,|,42,Tomato,|,43,Cucumber,|,49,Onion,|,71,Noodles,|,
,30,Eggs,13,true,false,false,false,false,false,false,|,
,31,Fish,7,true,false,false,false,false,false,false,|,
,32,Hamburger,21,true,false,false,false,false,false,false,|,
,33,Chicken,34,true,false,false,false,false,false,false,|,
,34,Bacon,8,true,false,false,false,false,false,false,|,
,35,Sliced Meat,23,true,false,false,false,false,false,false,|,
,36,Sausage,5,true,false,false,false,false,false,false,|,
,37,Tortilla,10,false,true,false,false,false,false,true,|,
,38,Bread,6,false,true,false,false,true,false,true,|,
,39,Buns,32,false,true,false,false,true,false,true,|,
,40,Frozen Vegetables,30,false,false,true,false,false,false,false,|,
,41,Pepper,89,false,false,true,false,false,true,false,|,
,42,Tomato,37,false,false,true,false,false,false,false,|,
,43,Cucumber,20,false,false,true,false,false,true,false,|,
,44,Carrots,37,false,false,true,false,false,true,false,|,
,45,Lettuce,17,false,true,true,false,false,false,true,|,
,46,Pea Pods,6,false,false,true,false,false,true,false,|,
,49,Onion,47,false,false,true,false,false,false,false,|,
,51,Bannana,11,false,false,false,true,false,false,false,|,
,52,Apple,17,false,false,false,true,false,true,false,|,
,53,Oranges,33,false,false,false,true,false,true,false,|,
,55,Grapes,10,false,false,false,true,false,true,false,|,
,56,Pineapple,7,false,false,false,true,false,false,false,|,
,60,Cliff Bars,0,true,true,false,false,true,false,false,|,
,61,Granola Bars,3,false,true,false,false,true,false,false,|,
,62,Gatoraid,0,false,false,false,false,true,false,false,|,
,63,Cookies,5,false,true,false,false,true,true,false,|,
,64,Chips - Pretzels,4,false,true,false,false,true,true,false,|,
,66,Brownies,1,false,true,false,false,false,true,false,|,
,67,Pudding,7,false,false,false,false,false,true,false,|,
,68,Ice Cream,0,false,false,false,false,false,false,false,|,
,70,Rice,23,false,true,false,false,false,false,true,|,
